Avistaje ID,Focal Sample ID,Focal Animal,Focal Age-Sex Class,Time Start,FS Rev by PI,FS Rev by Assistant,Focal Data Checked by PI,Focal Data Checked by Assistant,Inter-Observer Rel,Comments,Dictaphone File Name,Time End,Dictaphone Used,Transcribed,Date of Transcription,End Early,Focal Completion,Start Focal in Sleep Tree,Start Sleep Tree ID,End Focal in Sleep Tree,End Sleep Tree ID
AV28881,FS28639,Lulu/,AF,12/30/1899 15:34:00,0,0,0,0,0,,,12/30/1899 15:54:00,,0,11/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28881,FS28640,Luciferus/,AM,12/30/1899 16:34:00,0,0,0,0,0,,,12/30/1899 16:54:00,,0,11/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28881,FS28641,L-INF15/,UNK,12/30/1899 17:00:00,0,0,0,0,0,,,12/30/1899 17:20:00,,0,11/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28648,Sancho/,AM,12/30/1899 6:26:00,0,0,0,0,0,,,12/30/1899 6:46:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28649,S-Male B/,AM,12/30/1899 6:46:00,0,0,0,0,0,,,12/30/1899 7:06:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28650,Salome/,AF,12/30/1899 7:06:00,0,0,0,0,0,,,12/30/1899 7:26:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28651,Sancho/,AM,12/30/1899 7:34:00,0,0,0,0,0,,,12/30/1899 7:54:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28652,S-Male B/,AM,12/30/1899 7:54:00,0,0,0,0,0,,,12/30/1899 8:14:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28653,Salome/,AF,12/30/1899 10:52:00,0,0,0,0,0,,,12/30/1899 11:12:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28654,Sancho/,AM,12/30/1899 11:20:51,0,0,0,0,0,,,12/30/1899 11:40:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28655,S-Male B/,AM,12/30/1899 13:04:00,0,0,0,0,0,,,12/30/1899 13:24:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28883,FS28656,Salome/,AF,12/30/1899 13:38:00,0,0,0,0,0,,,12/30/1899 13:58:00,,0,11/27/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28657,Sancho/,AM,12/30/1899 8:40:00,0,0,0,0,0,,,12/30/1899 9:00:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28658,S-Male B/,AM,12/30/1899 9:00:00,0,0,0,0,0,,,12/30/1899 9:20:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28659,Salome/,AF,12/30/1899 9:48:00,0,0,0,0,0,,,12/30/1899 10:08:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28660,Sancho/,AM,12/30/1899 10:10:00,0,0,0,0,0,,,12/30/1899 10:30:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28661,S-Male B/,AM,12/30/1899 10:32:00,0,0,0,0,0,,,12/30/1899 10:52:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28662,Salome/,AF,12/30/1899 10:58:00,0,0,0,0,0,,,12/30/1899 11:18:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28663,Sancho/,AM,12/30/1899 11:38:00,0,0,0,0,0,,,12/30/1899 11:58:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28664,Salome/,AF,12/30/1899 12:10:00,0,0,0,0,0,,,12/30/1899 12:30:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28665,S-Male B/,AM,12/30/1899 12:46:00,0,0,0,0,0,,,12/30/1899 13:06:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28888,FS28666,Sancho/,AM,12/30/1899 14:30:53,0,0,0,0,0,,,12/30/1899 14:30:53,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28892,FS28667,S-Male B/,AM,12/30/1899 11:50:00,0,0,0,0,0,,,12/30/1899 12:10:00,,0,11/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28892,FS28668,Salome/,AF,12/30/1899 13:32:00,0,0,0,0,0,,,12/30/1899 13:52:00,,0,11/29/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28669,Katta/,AF,12/30/1899 15:40:00,0,0,0,0,0,,,12/30/1899 16:00:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28670,Kong/,AM,12/30/1899 16:04:00,0,0,0,0,0,,,12/30/1899 16:24:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28671,Katta/,AM,12/30/1899 16:24:00,0,0,0,0,0,,,12/30/1899 16:44:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28672,Kong/,AM,12/30/1899 16:44:00,0,0,0,0,0,,,12/30/1899 17:04:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28673,Katta/,AF,12/30/1899 17:04:00,0,0,0,0,0,,,12/30/1899 17:24:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28901,FS28674,Kong/,AM,12/30/1899 17:24:00,0,0,0,0,0,,,12/30/1899 17:44:00,,0,12/8/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28675,S-Male B/,AM,12/30/1899 7:04:00,0,0,0,0,0,,,12/30/1899 7:24:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28676,Salome/,AF,12/30/1899 7:24:00,0,0,0,0,0,,,12/30/1899 7:44:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28677,Sancho/,AM,12/30/1899 8:00:00,0,0,0,0,0,,,12/30/1899 8:20:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28678,S-Male B/,AM,12/30/1899 8:30:00,0,0,0,0,0,,,12/30/1899 8:50:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28679,Salome/,AF,12/30/1899 10:58:00,0,0,0,0,0,,,12/30/1899 11:18:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28680,Sancho/,AM,12/30/1899 11:20:00,0,0,0,0,0,,,12/30/1899 11:40:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28681,S-Male B/,AM,12/30/1899 11:38:00,0,0,0,0,0,,,12/30/1899 11:58:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28682,Salome/,AF,12/30/1899 12:04:00,0,0,0,0,0,,,12/30/1899 12:24:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28683,Sancho/,AM,12/30/1899 12:52:00,0,0,0,0,0,,,12/30/1899 13:12:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28684,S-Male B/,AM,12/30/1899 13:20:00,0,0,0,0,0,,,12/30/1899 13:40:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28685,Salome/,UNK,12/30/1899 13:40:00,0,0,0,0,0,,,12/30/1899 14:00:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28686,Sancho/,AM,12/30/1899 14:20:00,0,0,0,0,0,,,12/30/1899 14:40:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28687,S-Male B/,AM,12/30/1899 15:00:00,0,0,0,0,0,,,12/30/1899 15:20:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28903,FS28688,Salome/,AF,12/30/1899 15:30:00,0,0,0,0,0,,,12/30/1899 15:50:00,,0,12/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28689,Maca/,JF,12/30/1899 8:50:00,0,0,0,0,0,,,12/30/1899 9:10:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28690,Marigold/,AF,12/30/1899 9:20:00,0,0,0,0,0,,,12/30/1899 9:40:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28691,M-INF15/,UNK,12/30/1899 9:40:00,0,0,0,0,0,,,12/30/1899 10:00:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28692,Morpho/,AM,12/30/1899 10:12:00,0,0,0,0,0,,,12/30/1899 10:22:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28693,Maca/,JF,12/30/1899 11:28:00,0,0,0,0,0,,,12/30/1899 11:48:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28694,Marigold/,AF,12/30/1899 11:50:00,0,0,0,0,0,,,12/30/1899 12:10:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28695,M-INF15/,UNK,12/30/1899 12:40:00,0,0,0,0,0,,,12/30/1899 13:00:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28910,FS28696,Morpho/,AM,12/30/1899 13:00:00,0,0,0,0,0,,,12/30/1899 13:20:00,,0,12/18/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28911,FS28697,Morpho/,AM,12/30/1899 7:22:00,0,0,0,0,0,,,12/30/1899 7:42:00,,0,12/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28911,FS28698,Marigold/,AF,12/30/1899 8:40:00,0,0,0,0,0,,,12/30/1899 9:00:00,,0,12/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28911,FS28699,M-INF15/,UNK,12/30/1899 9:04:00,0,0,0,0,0,,,12/30/1899 9:24:00,,0,12/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV28911,FS28700,Maca/,JF,12/30/1899 9:26:00,0,0,0,0,0,,,12/30/1899 9:46:00,,0,12/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29105,FS28702,Salome/,AF,12/30/1899 7:08:00,0,0,0,0,0,Starts at 7:08:00,,12/30/1899 7:28:00,,0,7/15/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29105,FS28703,Salome/,AF,12/30/1899 8:18:00,0,0,0,0,1,"Starts 8:18:44Ends 8:38:44",,12/30/1899 8:38:00,,0,7/15/15 0:00,0,Focal End Early - More than 10 minutes,0,,0,
AV29105,FS28704,S-Male B/,AM,12/30/1899 8:52:00,0,0,0,0,0,,,12/30/1899 9:12:00,,0,7/15/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29109,FS28705,Marigold/,AF,12/30/1899 17:20:00,0,0,0,0,0,,,12/30/1899 17:40:00,,0,7/15/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28706,Morpho/,AM,12/30/1899 8:48:00,0,0,0,0,0,"Start at 8:48;30End 8:48;30",,12/30/1899 9:08:00,,0,7/15/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28707,Maca/,FEMALE,12/30/1899 9:10:00,0,0,0,0,0,,,12/30/1899 9:30:00,,0,7/15/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28708,Marigold/,AF,12/30/1899 9:40:00,0,0,0,0,0,Observer counted the scans incorrectly and ended early,,12/30/1899 10:00:00,,0,7/16/15 0:00,1,Focal End Early - More than 10 minutes,0,,0,
AV29110,FS28709,Maca/,FEMALE,12/30/1899 10:30:00,0,0,0,0,0,,,12/30/1899 10:50:00,,0,7/16/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28710,Marigold/,AF,12/30/1899 11:08:00,0,0,0,0,0,,,12/30/1899 11:28:00,,0,7/16/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28711,Morpho/,AM,12/30/1899 11:32:00,0,0,0,0,0,Morpho found a large fruit and maca and marigold sat on either side of him all sharing the large fruit,,12/30/1899 11:52:00,,0,7/16/15 0:00,0,,0,,0,
AV29110,FS28712,Maca/,FEMALE,12/30/1899 11:52:00,0,0,0,0,0,,,12/30/1899 12:12:00,,0,7/16/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28713,Marigold/,AF,12/30/1899 1:10:00,0,0,0,0,0,,,12/30/1899 1:30:00,,0,7/16/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29110,FS28714,Morpho/,AM,12/30/1899 14:52:00,0,0,0,0,0,"Starts at 14:52;46Ends at 15:12;46",,12/30/1899 15:12:00,,0,7/16/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29113,FS28715,L-INF14A/,MALE,12/30/1899 10:10:00,0,0,0,0,0,"Start 11:54;08End 12:14;08",,12/30/1899 10:30:00,,0,7/17/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29113,FS28716,Luciferus/,AM,12/30/1899 10:32:00,0,0,0,0,0,"Start 10:32;42End 10:52;42",,12/30/1899 10:52:00,,0,7/19/15 0:00,0,Focal End Early - More than 10 minutes,0,,0,
AV29113,FS28717,Lulu/,AF,12/30/1899 11:32:00,0,0,0,0,0,"Start 11:32:41End 11:53:41",,12/30/1899 11:52:00,,0,7/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29113,FS28718,Luciferus/,AM,12/30/1899 11:54:00,0,0,0,0,0,"11:54:08 start12:12:08 end",,12/30/1899 12:14:00,,0,7/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29123,FS28719,S-Male B/,AM,12/30/1899 14:52:00,0,0,0,0,0,,,12/30/1899 15:00:00,,0,7/19/15 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV29125,FS28720,Pisco/,AM,12/30/1899 10:22:00,0,0,0,0,0,"Starts 10:22:46Ends 10:42:46",,12/30/1899 10:42:00,,0,7/19/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29125,FS28721,Pipian/,AM,12/30/1899 14:06:00,0,0,0,0,0,,,12/30/1899 14:18:00,,0,7/19/15 0:00,0,Focal End Early - More than 10 minutes,0,,0,
AV29126,FS28722,L-INF14A/,UNK,12/30/1899 14:58:00,0,0,0,0,0,Starts exactly on the minute,,12/30/1899 15:18:00,,0,7/23/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29126,FS28723,Luciferus/,AM,12/30/1899 15:20:00,0,0,0,0,0,"Starts 15:20:55Ends 15:40:55",,12/30/1899 15:40:00,,0,7/23/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29126,FS28724,Lulu/,AF,12/30/1899 16:00:00,0,0,0,0,0,Start 16:00:28,,12/30/1899 16:20:00,,0,7/23/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28725,L-INF14A/,UNK,12/30/1899 10:22:00,0,0,0,0,0,"Starts 10:22:30Ends 10:42:30",,12/30/1899 10:42:00,,0,7/24/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28726,Luciferus/,AM,12/30/1899 10:43:00,0,0,0,0,0,"10:43:30 start11:03:30 end",,12/30/1899 11:03:00,,0,7/24/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28727,Lulu/,AF,12/30/1899 11:10:00,0,0,0,0,0,"Start 11:10:35Ends 11:30:35",,12/30/1899 11:30:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28728,Lulu/,AF,12/30/1899 12:50:00,0,0,0,0,0,"Start 12:50:30End 13:10:30",,12/30/1899 13:10:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28729,Luciferus/,AM,12/30/1899 13:10:00,0,0,0,0,0,"13:10:30 start13:30:30 end",,12/30/1899 13:30:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29129,FS28730,L-INF14A/,UNK,12/30/1899 16:40:00,0,0,0,0,0,,,12/30/1899 17:00:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29133,FS28731,Sancho/,AM,12/30/1899 8:18:00,0,0,0,0,0,,,12/30/1899 8:38:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29133,FS28732,Salome/,AF,12/30/1899 8:38:00,0,0,0,0,0,Sancho left contact with Salome at 9:20:27,,12/30/1899 8:58:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29133,FS28733,S-Male B/,AM,12/30/1899 9:24:00,0,0,0,0,0,,,12/30/1899 9:44:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29136,FS28734,Morpho/,AM,12/30/1899 8:24:13,0,0,0,0,0,,,12/30/1899 8:44:13,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29136,FS28735,Marigold/,FEMALE,12/30/1899 8:52:00,0,0,0,0,0,"8:52:30 start9:12:30 end",,12/30/1899 9:12:00,,0,7/25/15 0:00,1,Focal Aborted - Less than 10 minutes,0,,0,
AV29136,FS28736,Marigold/,AF,12/30/1899 9:50:00,0,0,0,0,0,,,12/30/1899 10:10:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29136,FS28737,Maca/,FEMALE,12/30/1899 10:22:00,0,0,0,0,0,"10:22:30 start10:42:30 end",,12/30/1899 10:42:00,,0,7/25/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28738,Morpho/,AM,12/30/1899 7:26:00,0,0,0,0,0,,,12/30/1899 7:46:00,,0,7/28/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28739,Marigold/,AF,12/30/1899 9:36:00,0,0,0,0,0,,,12/30/1899 9:56:00,,0,7/30/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28740,Maca/,FEMALE,12/30/1899 10:48:00,0,0,0,0,0,,,12/30/1899 11:08:00,,0,7/30/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28741,Morpho/,AM,12/30/1899 11:08:00,0,0,0,0,0,,,12/30/1899 11:28:00,,0,7/30/15 0:00,0,,0,,0,
AV29139,FS28742,Maca/,FEMALE,12/30/1899 12:34:00,0,0,0,0,0,"12:34:40 start12:54:40 end",,12/30/1899 12:54:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28743,Marigold/,AF,12/30/1899 13:30:00,0,0,0,0,0,,,12/30/1899 13:50:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28744,Maca/,FEMALE,12/30/1899 13:50:00,0,0,0,0,0,,,12/30/1899 14:10:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28745,Maca/,FEMALE,12/30/1899 15:36:00,0,0,0,0,0,,,12/30/1899 15:56:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28746,Marigold/,AF,12/30/1899 15:56:00,0,0,0,0,0,,,12/30/1899 16:16:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29139,FS28747,Morpho/,AM,12/30/1899 16:30:00,0,0,0,0,0,,,12/30/1899 16:50:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29140,FS28748,Morpho/,AM,12/30/1899 6:22:00,0,0,0,0,0,,,12/30/1899 6:42:00,,0,7/29/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29140,FS28749,Morpho/,AM,12/30/1899 8:20:00,0,0,0,0,0,,,12/30/1899 8:40:00,,0,7/29/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29140,FS28750,Maca/,FEMALE,12/30/1899 9:50:00,0,0,0,0,0,,,12/30/1899 10:10:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29140,FS28751,Morpho/,AM,12/30/1899 14:32:00,0,0,0,0,0,,,12/30/1899 14:52:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29140,FS28752,Maca/,FEMALE,12/30/1899 15:22:00,0,0,0,0,0,,,12/30/1899 15:42:00,,0,8/1/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28753,Kong/,AM,12/30/1899 7:38:00,0,0,0,0,0,,,12/30/1899 7:58:00,,0,8/6/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28754,Kahlo/,FEMALE,12/30/1899 7:58:00,0,0,0,0,0,,,12/30/1899 8:18:00,,0,8/6/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28755,Katta/,AF,12/30/1899 8:18:00,0,0,0,0,0,,,12/30/1899 8:38:00,,0,8/6/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28756,Kong/,AM,12/30/1899 16:22:00,0,0,0,0,0,,,12/30/1899 16:42:00,,0,8/6/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28757,Kahlo/,FEMALE,12/30/1899 17:02:00,0,0,0,0,0,,,12/30/1899 17:22:00,,0,8/6/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29159,FS28758,Katta/,AM,12/30/1899 17:30:00,0,0,0,0,0,After the second scan point when she was MWI/ she went into a tangle out of view. It was the time that they normally go into a sleep tree. And in the following minutes Kahlo and Kong appeared and went into the tangle as well,,12/30/1899 17:38:00,,0,8/8/15 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV29163,FS28759,L-INF14A/,MALE,12/30/1899 10:08:00,0,0,0,0,0,,,12/30/1899 10:28:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28760,Luciferus/,AM,12/30/1899 10:50:00,0,0,0,0,0,,,12/30/1899 11:10:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28761,Luciferus/,AM,12/30/1899 11:42:00,0,0,0,0,0,,,12/30/1899 12:02:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28762,Lulu/,AF,12/30/1899 12:08:00,0,0,0,0,0,,,12/30/1899 12:28:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28763,L-INF14A/,MALE,12/30/1899 12:28:00,0,0,0,0,0,,,12/30/1899 12:48:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28764,Lulu/,AF,12/30/1899 13:52:00,0,0,0,0,0,,,12/30/1899 14:12:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28765,Luciferus/,AM,12/30/1899 14:12:00,0,0,0,0,0,,,12/30/1899 14:32:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28766,Lulu/,AF,12/30/1899 14:40:00,0,0,0,0,0,,,12/30/1899 15:00:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28767,L-INF14A/,MALE,12/30/1899 15:52:00,0,0,0,0,0,,,12/30/1899 16:12:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29163,FS28768,Lulu/,AF,12/30/1899 16:14:00,0,0,0,0,0,,,12/30/1899 16:34:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28769,L-INF14A/,MALE,12/30/1899 12:20:00,0,0,0,0,0,,,12/30/1899 12:40:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28770,Luciferus/,AM,12/30/1899 12:40:00,0,0,0,0,0,,,12/30/1899 13:00:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28771,Lulu/,AF,12/30/1899 13:16:00,0,0,0,0,0,,,12/30/1899 13:36:00,,0,8/12/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28772,Luciferus/,AM,12/30/1899 13:44:00,0,0,0,0,0,,,12/30/1899 14:04:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28773,L-INF14A/,MALE,12/30/1899 14:08:00,0,0,0,0,0,I mixed up the recording at minute 8 and was accidentally hitting pause every time I did a scan after that and hit record every time I meant to pause so I had around 7 minutes of me walking around quietly. ,,12/30/1899 14:16:00,,0,8/13/15 0:00,0,Focal Aborted - Less than 10 minutes,0,,0,
AV29165,FS28774,Lulu/,AF,12/30/1899 15:00:00,0,0,0,0,0,,,12/30/1899 15:20:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29165,FS28775,L-INF14A/,MALE,12/30/1899 15:48:00,0,0,0,0,0,"A rainstorm started at the beginning of the scan and INF14a was by himself in a tree and (noted in ad lib) Luciferous was contact calling. During 14s, INF14a found him and they went into a tangle together",,12/30/1899 16:08:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28776,Luciferus/,AF,12/30/1899 11:40:00,0,0,0,0,0,,,12/30/1899 12:00:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28777,L-INF14A/,MALE,12/30/1899 12:14:00,0,0,0,0,0,,,12/30/1899 12:34:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28778,Luciferus/,AM,12/30/1899 12:54:00,0,0,0,0,0,,,12/30/1899 13:14:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28779,Lulu/,AF,12/30/1899 13:14:00,0,0,0,0,0,,,12/30/1899 13:34:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28780,L-INF14A/,MALE,12/30/1899 14:04:00,0,0,0,0,0,,,12/30/1899 14:24:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28781,Luciferus/,AM,12/30/1899 14:58:00,0,0,0,0,0,,,12/30/1899 14:18:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28782,Lulu/,AF,12/30/1899 15:28:00,0,0,0,0,0,,,12/30/1899 15:48:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28783,L-INF14A/,MALE,12/30/1899 16:08:00,0,0,0,0,0,,,12/30/1899 16:28:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28784,Luciferus/,AM,12/30/1899 16:28:00,0,0,0,0,0,,,12/30/1899 16:48:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29167,FS28785,Lulu/,AF,12/30/1899 16:48:00,0,0,0,0,0,,,12/30/1899 17:08:00,,0,8/13/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
AV29169,FS28786,Pisco/,AM,12/30/1899 16:20:00,0,0,0,0,0,,,12/30/1899 16:40:00,,0,8/14/15 0:00,0,Focal Completed - 20 full minutes,0,,0,
